,0
56625,tensor([[15.0716]])
56626,tensor([[15.0662]])
56627,tensor([[15.0647]])
56628,tensor([[15.0697]])
56629,tensor([[15.0713]])
56630,tensor([[15.0772]])
56631,tensor([[15.0711]])
56632,tensor([[15.0694]])
56633,tensor([[15.0669]])
56634,tensor([[15.0618]])
56635,tensor([[15.0563]])
56636,tensor([[15.0516]])
56637,tensor([[15.0465]])
56638,tensor([[15.0442]])
56639,tensor([[15.0433]])
56640,tensor([[15.0427]])
56641,tensor([[15.0403]])
56642,tensor([[15.0419]])
56643,tensor([[15.0535]])
56644,tensor([[15.0582]])
56645,tensor([[15.0868]])
56646,tensor([[15.0972]])
56647,tensor([[15.1185]])
56648,tensor([[15.1263]])
56649,tensor([[15.1314]])
56650,tensor([[15.1330]])
56651,tensor([[15.1432]])
56652,tensor([[15.1591]])
56653,tensor([[15.1675]])
56654,tensor([[15.1689]])
56655,tensor([[15.1657]])
56656,tensor([[15.1625]])
56657,tensor([[15.1598]])
56658,tensor([[15.1585]])
56659,tensor([[15.1648]])
56660,tensor([[15.1706]])
56661,tensor([[15.1770]])
56662,tensor([[15.1850]])
56663,tensor([[15.1934]])
56664,tensor([[15.2081]])
56665,tensor([[15.2167]])
56666,tensor([[15.2243]])
56667,tensor([[15.2326]])
56668,tensor([[15.2385]])
56669,tensor([[15.2555]])
56670,tensor([[15.2586]])
56671,tensor([[15.2625]])
56672,tensor([[15.2662]])
56673,tensor([[15.2728]])
56674,tensor([[15.2841]])
56675,tensor([[15.2913]])
56676,tensor([[15.2947]])
56677,tensor([[15.2959]])
56678,tensor([[15.2971]])
56679,tensor([[15.2994]])
56680,tensor([[15.3005]])
56681,tensor([[15.3037]])
56682,tensor([[15.3066]])
56683,tensor([[15.3052]])
56684,tensor([[15.3030]])
56685,tensor([[15.2981]])
56686,tensor([[15.2937]])
56687,tensor([[15.2888]])
56688,tensor([[15.2845]])
56689,tensor([[15.2839]])
56690,tensor([[15.2753]])
56691,tensor([[15.2666]])
56692,tensor([[15.2557]])
56693,tensor([[15.2460]])
56694,tensor([[15.2344]])
56695,tensor([[15.2052]])
56696,tensor([[15.1836]])
56697,tensor([[15.1735]])
56698,tensor([[15.1745]])
56699,tensor([[15.1766]])
56700,tensor([[15.1887]])
56701,tensor([[15.1940]])
56702,tensor([[15.1989]])
56703,tensor([[15.2025]])
56704,tensor([[15.2058]])
56705,tensor([[15.2079]])
56706,tensor([[15.2089]])
56707,tensor([[15.2151]])
56708,tensor([[15.2214]])
56709,tensor([[15.2226]])
56710,tensor([[15.2196]])
56711,tensor([[15.2161]])
56712,tensor([[15.2119]])
56713,tensor([[15.2131]])
56714,tensor([[15.2127]])
56715,tensor([[15.2096]])
56716,tensor([[15.2080]])
56717,tensor([[15.2078]])
56718,tensor([[15.2066]])
56719,tensor([[15.2099]])
56720,tensor([[15.2202]])
56721,tensor([[15.2269]])
56722,tensor([[15.2310]])
56723,tensor([[15.2358]])
56724,tensor([[15.2424]])
56725,tensor([[15.2640]])
56726,tensor([[15.2723]])
56727,tensor([[15.2935]])
56728,tensor([[15.2983]])
56729,tensor([[15.3027]])
56730,tensor([[15.3361]])
56731,tensor([[15.3497]])
56732,tensor([[15.3802]])
56733,tensor([[15.3959]])
56734,tensor([[15.4365]])
56735,tensor([[15.4438]])
56736,tensor([[15.4483]])
56737,tensor([[15.4555]])
56738,tensor([[15.4663]])
56739,tensor([[15.4781]])
56740,tensor([[15.4899]])
56741,tensor([[15.4995]])
56742,tensor([[15.5124]])
56743,tensor([[15.5326]])
56744,tensor([[15.5423]])
56745,tensor([[15.5510]])
56746,tensor([[15.5568]])
56747,tensor([[15.5578]])
56748,tensor([[15.5577]])
56749,tensor([[15.5598]])
56750,tensor([[15.5674]])
56751,tensor([[15.5738]])
56752,tensor([[15.5817]])
56753,tensor([[15.5856]])
56754,tensor([[15.5902]])
56755,tensor([[15.5955]])
56756,tensor([[15.6035]])
56757,tensor([[15.6127]])
56758,tensor([[15.6199]])
56759,tensor([[15.6247]])
56760,tensor([[15.6081]])
56761,tensor([[15.5750]])
56762,tensor([[15.5703]])
56763,tensor([[15.5491]])
56764,tensor([[15.5397]])
56765,tensor([[15.5313]])
56766,tensor([[15.5279]])
56767,tensor([[15.5204]])
56768,tensor([[15.5184]])
56769,tensor([[15.5175]])
56770,tensor([[15.5105]])
56771,tensor([[15.5042]])
56772,tensor([[15.5038]])
56773,tensor([[15.4951]])
56774,tensor([[15.4843]])
56775,tensor([[15.4766]])
56776,tensor([[15.4750]])
56777,tensor([[15.4809]])
56778,tensor([[15.4873]])
56779,tensor([[15.4889]])
56780,tensor([[15.4894]])
56781,tensor([[15.4973]])
56782,tensor([[15.4991]])
56783,tensor([[15.4956]])
56784,tensor([[15.4946]])
56785,tensor([[15.4979]])
56786,tensor([[15.4926]])
56787,tensor([[15.4899]])
56788,tensor([[15.4750]])
56789,tensor([[15.4650]])
56790,tensor([[15.4644]])
56791,tensor([[15.4735]])
56792,tensor([[15.4805]])
56793,tensor([[15.4934]])
56794,tensor([[15.5017]])
56795,tensor([[15.5081]])
56796,tensor([[15.5099]])
56797,tensor([[15.5200]])
56798,tensor([[15.5269]])
56799,tensor([[15.5466]])
56800,tensor([[15.5572]])
56801,tensor([[15.5851]])
56802,tensor([[15.5929]])
56803,tensor([[15.6012]])
56804,tensor([[15.6033]])
56805,tensor([[15.6030]])
56806,tensor([[15.6095]])
56807,tensor([[15.6138]])
56808,tensor([[15.6172]])
56809,tensor([[15.6254]])
56810,tensor([[15.6384]])
56811,tensor([[15.6398]])
56812,tensor([[15.6412]])
56813,tensor([[15.6444]])
56814,tensor([[15.6634]])
56815,tensor([[15.6685]])
56816,tensor([[15.6741]])
56817,tensor([[15.6833]])
56818,tensor([[15.7070]])
56819,tensor([[15.7280]])
56820,tensor([[15.7348]])
56821,tensor([[15.7409]])
56822,tensor([[15.7482]])
56823,tensor([[15.7519]])
56824,tensor([[15.7456]])
56825,tensor([[15.7452]])
56826,tensor([[15.7401]])
56827,tensor([[15.7328]])
56828,tensor([[15.7231]])
56829,tensor([[15.7164]])
56830,tensor([[15.7093]])
56831,tensor([[15.7008]])
56832,tensor([[15.6931]])
56833,tensor([[15.6883]])
56834,tensor([[15.6828]])
56835,tensor([[15.6753]])
56836,tensor([[15.6690]])
56837,tensor([[15.6623]])
56838,tensor([[15.6573]])
56839,tensor([[15.6528]])
56840,tensor([[15.6550]])
56841,tensor([[15.6562]])
56842,tensor([[15.6423]])
56843,tensor([[15.6403]])
56844,tensor([[15.6479]])
56845,tensor([[15.6566]])
56846,tensor([[15.6794]])
56847,tensor([[15.7155]])
56848,tensor([[15.7377]])
56849,tensor([[15.7366]])
56850,tensor([[15.7134]])
56851,tensor([[15.7039]])
56852,tensor([[15.6912]])
56853,tensor([[15.6503]])
56854,tensor([[15.6387]])
56855,tensor([[15.6272]])
56856,tensor([[15.6190]])
56857,tensor([[15.5904]])
56858,tensor([[15.5901]])
56859,tensor([[15.5925]])
56860,tensor([[15.5928]])
56861,tensor([[15.5954]])
56862,tensor([[15.5915]])
56863,tensor([[15.5697]])
56864,tensor([[15.5653]])
56865,tensor([[15.5556]])
56866,tensor([[15.5435]])
56867,tensor([[15.5346]])
56868,tensor([[15.5308]])
56869,tensor([[15.5274]])
56870,tensor([[15.5233]])
56871,tensor([[15.5166]])
56872,tensor([[15.5095]])
56873,tensor([[15.5012]])
56874,tensor([[15.4937]])
56875,tensor([[15.4828]])
56876,tensor([[15.4741]])
56877,tensor([[15.4643]])
56878,tensor([[15.4566]])
56879,tensor([[15.4517]])
56880,tensor([[15.4474]])
56881,tensor([[15.4435]])
56882,tensor([[15.4391]])
56883,tensor([[15.4362]])
56884,tensor([[15.4396]])
56885,tensor([[15.4441]])
56886,tensor([[15.4562]])
56887,tensor([[15.4667]])
56888,tensor([[15.4709]])
56889,tensor([[15.4767]])
56890,tensor([[15.4851]])
56891,tensor([[15.4938]])
56892,tensor([[15.4986]])
56893,tensor([[15.5039]])
56894,tensor([[15.5098]])
56895,tensor([[15.5141]])
56896,tensor([[15.5159]])
56897,tensor([[15.5197]])
56898,tensor([[15.5143]])
56899,tensor([[15.5100]])
56900,tensor([[15.4950]])
56901,tensor([[15.4918]])
56902,tensor([[15.4858]])
56903,tensor([[15.4805]])
56904,tensor([[15.4767]])
56905,tensor([[15.4745]])
56906,tensor([[15.4700]])
56907,tensor([[15.4699]])
56908,tensor([[15.4678]])
56909,tensor([[15.4649]])
56910,tensor([[15.4603]])
56911,tensor([[15.4563]])
56912,tensor([[15.4394]])
56913,tensor([[15.4324]])
56914,tensor([[15.4275]])
56915,tensor([[15.4208]])
56916,tensor([[15.4138]])
56917,tensor([[15.4087]])
56918,tensor([[15.3871]])
56919,tensor([[15.3786]])
56920,tensor([[15.3731]])
56921,tensor([[15.3704]])
56922,tensor([[15.3732]])
56923,tensor([[15.3640]])
56924,tensor([[15.3502]])
56925,tensor([[15.3483]])
56926,tensor([[15.3478]])
56927,tensor([[15.3516]])
56928,tensor([[15.3513]])
56929,tensor([[15.3467]])
56930,tensor([[15.3471]])
56931,tensor([[15.3474]])
56932,tensor([[15.3427]])
56933,tensor([[15.3407]])
56934,tensor([[15.3423]])
56935,tensor([[15.3458]])
56936,tensor([[15.3459]])
56937,tensor([[15.3429]])
56938,tensor([[15.3424]])
56939,tensor([[15.3449]])
56940,tensor([[15.3446]])
56941,tensor([[15.3465]])
56942,tensor([[15.3473]])
56943,tensor([[15.3510]])
56944,tensor([[15.3500]])
56945,tensor([[15.3498]])
56946,tensor([[15.3520]])
56947,tensor([[15.3550]])
56948,tensor([[15.3590]])
56949,tensor([[15.3576]])
56950,tensor([[15.3511]])
56951,tensor([[15.3537]])
56952,tensor([[15.3594]])
56953,tensor([[15.3635]])
56954,tensor([[15.3669]])
56955,tensor([[15.3715]])
56956,tensor([[15.3899]])
56957,tensor([[15.3957]])
56958,tensor([[15.3978]])
56959,tensor([[15.3966]])
56960,tensor([[15.3925]])
56961,tensor([[15.3909]])
56962,tensor([[15.3865]])
56963,tensor([[15.3771]])
56964,tensor([[15.3774]])
56965,tensor([[15.3628]])
56966,tensor([[15.3481]])
56967,tensor([[15.3318]])
56968,tensor([[15.2841]])
56969,tensor([[15.2746]])
56970,tensor([[15.2652]])
56971,tensor([[15.2558]])
56972,tensor([[15.2527]])
56973,tensor([[15.2447]])
56974,tensor([[15.2419]])
56975,tensor([[15.2396]])
56976,tensor([[15.2285]])
56977,tensor([[15.2206]])
56978,tensor([[15.2126]])
56979,tensor([[15.1953]])
56980,tensor([[15.1850]])
56981,tensor([[15.1790]])
56982,tensor([[15.1780]])
56983,tensor([[15.1814]])
56984,tensor([[15.1836]])
56985,tensor([[15.1979]])
56986,tensor([[15.2020]])
56987,tensor([[15.2100]])
56988,tensor([[15.2378]])
56989,tensor([[15.2564]])
56990,tensor([[15.2817]])
56991,tensor([[15.2952]])
56992,tensor([[15.3145]])
56993,tensor([[15.3274]])
56994,tensor([[15.3285]])
56995,tensor([[15.3275]])
56996,tensor([[15.3183]])
56997,tensor([[15.3165]])
56998,tensor([[15.3126]])
56999,tensor([[15.3127]])
57000,tensor([[15.3107]])
57001,tensor([[15.3049]])
57002,tensor([[15.2988]])
57003,tensor([[15.2975]])
57004,tensor([[15.2944]])
57005,tensor([[15.2896]])
57006,tensor([[15.2809]])
57007,tensor([[15.2726]])
57008,tensor([[15.2642]])
57009,tensor([[15.2547]])
57010,tensor([[15.2494]])
57011,tensor([[15.2297]])
57012,tensor([[15.2111]])
57013,tensor([[15.2113]])
57014,tensor([[15.2106]])
57015,tensor([[15.2102]])
57016,tensor([[15.2120]])
57017,tensor([[15.2179]])
57018,tensor([[15.2265]])
57019,tensor([[15.2354]])
57020,tensor([[15.2415]])
57021,tensor([[15.2471]])
57022,tensor([[15.2523]])
57023,tensor([[15.2570]])
57024,tensor([[15.2765]])
57025,tensor([[15.2824]])
57026,tensor([[15.2783]])
57027,tensor([[15.2772]])
57028,tensor([[15.2855]])
57029,tensor([[15.2933]])
57030,tensor([[15.3035]])
57031,tensor([[15.3108]])
57032,tensor([[15.3175]])
57033,tensor([[15.3236]])
57034,tensor([[15.3260]])
57035,tensor([[15.3252]])
57036,tensor([[15.3225]])
57037,tensor([[15.3201]])
57038,tensor([[15.3171]])
57039,tensor([[15.3102]])
57040,tensor([[15.3011]])
57041,tensor([[15.2908]])
57042,tensor([[15.2838]])
57043,tensor([[15.2786]])
57044,tensor([[15.2920]])
57045,tensor([[15.3030]])
57046,tensor([[15.3141]])
57047,tensor([[15.3252]])
57048,tensor([[15.3455]])
57049,tensor([[15.3559]])
57050,tensor([[15.3787]])
57051,tensor([[15.3891]])
57052,tensor([[15.3975]])
57053,tensor([[15.4052]])
57054,tensor([[15.4121]])
57055,tensor([[15.4195]])
57056,tensor([[15.4273]])
57057,tensor([[15.4312]])
57058,tensor([[15.4445]])
57059,tensor([[15.4460]])
57060,tensor([[15.4627]])
57061,tensor([[15.4773]])
57062,tensor([[15.4862]])
57063,tensor([[15.4933]])
57064,tensor([[15.4983]])
57065,tensor([[15.4948]])
57066,tensor([[15.4956]])
57067,tensor([[15.5028]])
57068,tensor([[15.5044]])
57069,tensor([[15.5104]])
57070,tensor([[15.5124]])
57071,tensor([[15.5226]])
57072,tensor([[15.5328]])
57073,tensor([[15.5512]])
57074,tensor([[15.5513]])
57075,tensor([[15.5557]])
57076,tensor([[15.5575]])
57077,tensor([[15.5550]])
57078,tensor([[15.5527]])
57079,tensor([[15.5487]])
57080,tensor([[15.5419]])
57081,tensor([[15.5338]])
57082,tensor([[15.5180]])
57083,tensor([[15.5134]])
57084,tensor([[15.5125]])
57085,tensor([[15.5106]])
57086,tensor([[15.5110]])
57087,tensor([[15.5139]])
57088,tensor([[15.5152]])
57089,tensor([[15.5196]])
57090,tensor([[15.5246]])
57091,tensor([[15.5331]])
57092,tensor([[15.5403]])
57093,tensor([[15.5455]])
57094,tensor([[15.5491]])
57095,tensor([[15.5597]])
57096,tensor([[15.5714]])
57097,tensor([[15.5876]])
57098,tensor([[15.5934]])
57099,tensor([[15.5976]])
57100,tensor([[15.6076]])
57101,tensor([[15.6178]])
57102,tensor([[15.6269]])
57103,tensor([[15.6382]])
57104,tensor([[15.6494]])
57105,tensor([[15.6566]])
57106,tensor([[15.6615]])
57107,tensor([[15.6704]])
57108,tensor([[15.6773]])
57109,tensor([[15.6870]])
57110,tensor([[15.6880]])
57111,tensor([[15.7027]])
57112,tensor([[15.7285]])
57113,tensor([[15.7388]])
57114,tensor([[15.7459]])
57115,tensor([[15.7794]])
57116,tensor([[15.7875]])
57117,tensor([[15.7990]])
57118,tensor([[15.8050]])
57119,tensor([[15.8114]])
57120,tensor([[15.8213]])
57121,tensor([[15.8312]])
57122,tensor([[15.8359]])
57123,tensor([[15.8374]])
57124,tensor([[15.8357]])
57125,tensor([[15.8354]])
57126,tensor([[15.8319]])
57127,tensor([[15.8206]])
57128,tensor([[15.8152]])
57129,tensor([[15.8124]])
57130,tensor([[15.8119]])
57131,tensor([[15.8145]])
57132,tensor([[15.8179]])
57133,tensor([[15.8250]])
57134,tensor([[15.8262]])
57135,tensor([[15.8292]])
57136,tensor([[15.8340]])
57137,tensor([[15.8403]])
57138,tensor([[15.8469]])
57139,tensor([[15.8510]])
57140,tensor([[15.8521]])
57141,tensor([[15.8646]])
57142,tensor([[15.8866]])
57143,tensor([[15.9075]])
57144,tensor([[15.9117]])
57145,tensor([[15.9154]])
57146,tensor([[15.9254]])
57147,tensor([[15.9278]])
57148,tensor([[15.9245]])
57149,tensor([[15.9178]])
57150,tensor([[15.9186]])
57151,tensor([[15.9212]])
57152,tensor([[15.9151]])
57153,tensor([[15.9116]])
57154,tensor([[15.9115]])
57155,tensor([[15.9134]])
57156,tensor([[15.9119]])
57157,tensor([[15.9083]])
57158,tensor([[15.9029]])
57159,tensor([[15.8975]])
57160,tensor([[15.8908]])
57161,tensor([[15.8830]])
57162,tensor([[15.8795]])
57163,tensor([[15.8847]])
57164,tensor([[15.8951]])
57165,tensor([[15.8963]])
57166,tensor([[15.8983]])
57167,tensor([[15.8937]])
57168,tensor([[15.8915]])
57169,tensor([[15.8937]])
57170,tensor([[15.8675]])
57171,tensor([[15.8621]])
57172,tensor([[15.8602]])
57173,tensor([[15.8596]])
57174,tensor([[15.8578]])
57175,tensor([[15.8572]])
57176,tensor([[15.8566]])
57177,tensor([[15.8591]])
57178,tensor([[15.8696]])
57179,tensor([[15.8821]])
57180,tensor([[15.8838]])
57181,tensor([[15.8810]])
57182,tensor([[15.8825]])
57183,tensor([[15.8849]])
57184,tensor([[15.8901]])
57185,tensor([[15.9010]])
57186,tensor([[15.9281]])
57187,tensor([[15.9370]])
57188,tensor([[15.9806]])
57189,tensor([[15.9844]])
57190,tensor([[15.9826]])
57191,tensor([[15.9776]])
57192,tensor([[15.9783]])
57193,tensor([[15.9819]])
57194,tensor([[15.9858]])
57195,tensor([[15.9962]])
57196,tensor([[16.0140]])
57197,tensor([[16.0223]])
57198,tensor([[16.0286]])
57199,tensor([[16.0352]])
57200,tensor([[16.0390]])
57201,tensor([[16.0370]])
57202,tensor([[16.0381]])
57203,tensor([[16.0391]])
57204,tensor([[16.0325]])
57205,tensor([[16.0295]])
57206,tensor([[16.0251]])
57207,tensor([[16.0277]])
57208,tensor([[16.0298]])
57209,tensor([[16.0450]])
57210,tensor([[16.0490]])
57211,tensor([[16.0503]])
57212,tensor([[16.0535]])
57213,tensor([[16.0867]])
57214,tensor([[16.0938]])
57215,tensor([[16.1011]])
57216,tensor([[16.1158]])
57217,tensor([[16.1443]])
57218,tensor([[16.1478]])
57219,tensor([[16.1476]])
57220,tensor([[16.1441]])
57221,tensor([[16.1471]])
57222,tensor([[16.1454]])
57223,tensor([[16.1396]])
57224,tensor([[16.1290]])
57225,tensor([[16.1173]])
57226,tensor([[16.1045]])
57227,tensor([[16.0830]])
57228,tensor([[16.0261]])
57229,tensor([[16.0152]])
57230,tensor([[16.0072]])
57231,tensor([[16.0021]])
57232,tensor([[15.9962]])
57233,tensor([[15.9909]])
57234,tensor([[15.9870]])
57235,tensor([[15.9906]])
57236,tensor([[15.9937]])
57237,tensor([[15.9995]])
57238,tensor([[16.0098]])
57239,tensor([[16.0220]])
57240,tensor([[16.0308]])
57241,tensor([[16.0331]])
57242,tensor([[16.0267]])
57243,tensor([[16.0226]])
57244,tensor([[16.0073]])
57245,tensor([[15.9985]])
57246,tensor([[15.9884]])
57247,tensor([[15.9854]])
57248,tensor([[15.9846]])
57249,tensor([[15.9668]])
57250,tensor([[15.9611]])
57251,tensor([[15.9548]])
57252,tensor([[15.9429]])
57253,tensor([[15.9310]])
57254,tensor([[15.9192]])
57255,tensor([[15.8939]])
57256,tensor([[15.8855]])
57257,tensor([[15.8769]])
57258,tensor([[15.8720]])
57259,tensor([[15.8675]])
57260,tensor([[15.8508]])
57261,tensor([[15.8468]])
57262,tensor([[15.8423]])
57263,tensor([[15.8065]])
57264,tensor([[15.7886]])
57265,tensor([[15.7803]])
57266,tensor([[15.7770]])
57267,tensor([[15.7708]])
57268,tensor([[15.7652]])
57269,tensor([[15.7622]])
57270,tensor([[15.7625]])
57271,tensor([[15.7647]])
57272,tensor([[15.7647]])
57273,tensor([[15.7686]])
57274,tensor([[15.7987]])
57275,tensor([[15.8135]])
57276,tensor([[15.8268]])
57277,tensor([[15.8373]])
57278,tensor([[15.8449]])
57279,tensor([[15.8527]])
57280,tensor([[15.8617]])
57281,tensor([[15.8635]])
57282,tensor([[15.8763]])
57283,tensor([[15.8796]])
57284,tensor([[15.8824]])
57285,tensor([[15.8859]])
57286,tensor([[15.8930]])
57287,tensor([[15.9021]])
57288,tensor([[15.9104]])
57289,tensor([[15.9168]])
57290,tensor([[15.9235]])
57291,tensor([[15.9315]])
57292,tensor([[15.9438]])
57293,tensor([[15.9516]])
57294,tensor([[15.9563]])
57295,tensor([[15.9624]])
57296,tensor([[15.9689]])
57297,tensor([[15.9726]])
57298,tensor([[15.9726]])
57299,tensor([[15.9715]])
57300,tensor([[15.9734]])
57301,tensor([[15.9708]])
57302,tensor([[15.9749]])
57303,tensor([[15.9760]])
57304,tensor([[15.9598]])
57305,tensor([[15.9451]])
57306,tensor([[15.9330]])
57307,tensor([[15.9303]])
57308,tensor([[15.9311]])
57309,tensor([[15.9413]])
57310,tensor([[15.9444]])
57311,tensor([[15.9673]])
57312,tensor([[15.9889]])
57313,tensor([[16.0082]])
57314,tensor([[16.0224]])
57315,tensor([[16.0330]])
57316,tensor([[16.0424]])
57317,tensor([[16.0538]])
57318,tensor([[16.0660]])
57319,tensor([[16.0799]])
57320,tensor([[16.1021]])
57321,tensor([[16.1177]])
57322,tensor([[16.1308]])
57323,tensor([[16.1386]])
57324,tensor([[16.1477]])
57325,tensor([[16.1486]])
57326,tensor([[16.1523]])
57327,tensor([[16.1574]])
57328,tensor([[16.1669]])
57329,tensor([[16.1768]])
57330,tensor([[16.1783]])
57331,tensor([[16.1776]])
57332,tensor([[16.1778]])
57333,tensor([[16.1788]])
57334,tensor([[16.1761]])
57335,tensor([[16.1724]])
57336,tensor([[16.1741]])
57337,tensor([[16.1733]])
57338,tensor([[16.1746]])
57339,tensor([[16.1798]])
57340,tensor([[16.1858]])
57341,tensor([[16.1869]])
57342,tensor([[16.1804]])
57343,tensor([[16.1794]])
57344,tensor([[16.1805]])
57345,tensor([[16.1962]])
57346,tensor([[16.1963]])
57347,tensor([[16.1934]])
57348,tensor([[16.1781]])
57349,tensor([[16.1701]])
57350,tensor([[16.1638]])
57351,tensor([[16.1589]])
57352,tensor([[16.1482]])
57353,tensor([[16.1437]])
57354,tensor([[16.1430]])
57355,tensor([[16.1433]])
57356,tensor([[16.1413]])
57357,tensor([[16.1404]])
57358,tensor([[16.1333]])
57359,tensor([[16.1285]])
57360,tensor([[16.1190]])
57361,tensor([[16.0589]])
57362,tensor([[16.0413]])
57363,tensor([[16.0190]])
57364,tensor([[16.0094]])
57365,tensor([[16.0090]])
57366,tensor([[16.0131]])
57367,tensor([[16.0168]])
57368,tensor([[16.0158]])
57369,tensor([[16.0126]])
57370,tensor([[16.0066]])
57371,tensor([[15.9909]])
57372,tensor([[15.9655]])
57373,tensor([[15.9554]])
57374,tensor([[15.9411]])
57375,tensor([[15.9215]])
57376,tensor([[15.9113]])
57377,tensor([[15.9051]])
57378,tensor([[15.8912]])
57379,tensor([[15.8857]])
57380,tensor([[15.8781]])
57381,tensor([[15.8747]])
57382,tensor([[15.8695]])
57383,tensor([[15.8617]])
57384,tensor([[15.8536]])
57385,tensor([[15.8385]])
57386,tensor([[15.8161]])
57387,tensor([[15.7982]])
57388,tensor([[15.7895]])
57389,tensor([[15.7796]])
57390,tensor([[15.7788]])
57391,tensor([[15.7781]])
57392,tensor([[15.7764]])
57393,tensor([[15.7714]])
57394,tensor([[15.7869]])
57395,tensor([[15.7818]])
57396,tensor([[15.7742]])
57397,tensor([[15.7710]])
57398,tensor([[15.7620]])
57399,tensor([[15.7568]])
57400,tensor([[15.7522]])
57401,tensor([[15.7459]])
57402,tensor([[15.7244]])
57403,tensor([[15.7157]])
57404,tensor([[15.7078]])
57405,tensor([[15.7058]])
57406,tensor([[15.6920]])
57407,tensor([[15.6878]])
57408,tensor([[15.6845]])
57409,tensor([[15.6846]])
57410,tensor([[15.6857]])
57411,tensor([[15.6865]])
57412,tensor([[15.6842]])
57413,tensor([[15.6900]])
57414,tensor([[15.6955]])
57415,tensor([[15.6964]])
57416,tensor([[15.6982]])
57417,tensor([[15.7028]])
57418,tensor([[15.7070]])
57419,tensor([[15.7087]])
57420,tensor([[15.7153]])
57421,tensor([[15.7191]])
57422,tensor([[15.7236]])
57423,tensor([[15.7276]])
57424,tensor([[15.7352]])
57425,tensor([[15.7400]])
57426,tensor([[15.7392]])
57427,tensor([[15.7364]])
57428,tensor([[15.7338]])
57429,tensor([[15.7335]])
57430,tensor([[15.7309]])
57431,tensor([[15.7307]])
57432,tensor([[15.7306]])
57433,tensor([[15.7283]])
57434,tensor([[15.7360]])
57435,tensor([[15.7355]])
57436,tensor([[15.7636]])
57437,tensor([[15.7824]])
57438,tensor([[15.7740]])
57439,tensor([[15.7690]])
57440,tensor([[15.7664]])
57441,tensor([[15.7620]])
57442,tensor([[15.7579]])
57443,tensor([[15.7552]])
57444,tensor([[15.7395]])
57445,tensor([[15.7329]])
57446,tensor([[15.7305]])
57447,tensor([[15.7272]])
57448,tensor([[15.7263]])
57449,tensor([[15.7315]])
57450,tensor([[15.7278]])
57451,tensor([[15.7356]])
57452,tensor([[15.7387]])
57453,tensor([[15.7364]])
57454,tensor([[15.7361]])
57455,tensor([[15.7389]])
57456,tensor([[15.7414]])
57457,tensor([[15.7646]])
57458,tensor([[15.7715]])
57459,tensor([[15.7839]])
57460,tensor([[15.7919]])
57461,tensor([[15.8011]])
57462,tensor([[15.8147]])
57463,tensor([[15.8285]])
57464,tensor([[15.8357]])
57465,tensor([[15.8433]])
57466,tensor([[15.8629]])
57467,tensor([[15.8716]])
57468,tensor([[15.8873]])
57469,tensor([[15.8891]])
57470,tensor([[15.8769]])
57471,tensor([[15.8680]])
57472,tensor([[15.8599]])
57473,tensor([[15.8494]])
57474,tensor([[15.8358]])
57475,tensor([[15.8074]])
57476,tensor([[15.7896]])
57477,tensor([[15.7510]])
57478,tensor([[15.7325]])
57479,tensor([[15.7127]])
57480,tensor([[15.6969]])
57481,tensor([[15.6786]])
57482,tensor([[15.6559]])
57483,tensor([[15.6385]])
57484,tensor([[15.6260]])
57485,tensor([[15.6126]])
57486,tensor([[15.6114]])
57487,tensor([[15.6108]])
57488,tensor([[15.6135]])
57489,tensor([[15.6189]])
57490,tensor([[15.6228]])
57491,tensor([[15.6362]])
57492,tensor([[15.6385]])
57493,tensor([[15.6424]])
57494,tensor([[15.6470]])
57495,tensor([[15.6501]])
57496,tensor([[15.6529]])
57497,tensor([[15.6450]])
57498,tensor([[15.6400]])
57499,tensor([[15.6335]])
57500,tensor([[15.6307]])
57501,tensor([[15.6251]])
57502,tensor([[15.6242]])
57503,tensor([[15.6254]])
57504,tensor([[15.6206]])
57505,tensor([[15.6170]])
57506,tensor([[15.6210]])
57507,tensor([[15.6450]])
57508,tensor([[15.6658]])
57509,tensor([[15.6782]])
57510,tensor([[15.6883]])
57511,tensor([[15.6975]])
57512,tensor([[15.7351]])
57513,tensor([[15.7496]])
57514,tensor([[15.8023]])
57515,tensor([[15.8140]])
57516,tensor([[15.8245]])
57517,tensor([[15.8308]])
57518,tensor([[15.8404]])
57519,tensor([[15.8470]])
57520,tensor([[15.8522]])
57521,tensor([[15.8605]])
57522,tensor([[15.8627]])
57523,tensor([[15.8615]])
57524,tensor([[15.8563]])
57525,tensor([[15.8556]])
57526,tensor([[15.8600]])
57527,tensor([[15.8670]])
57528,tensor([[15.8926]])
57529,tensor([[15.9468]])
57530,tensor([[16.0123]])
57531,tensor([[16.0316]])
57532,tensor([[16.0499]])
57533,tensor([[16.0682]])
57534,tensor([[16.0867]])
57535,tensor([[16.1226]])
57536,tensor([[16.1441]])
57537,tensor([[16.1590]])
57538,tensor([[16.1662]])
57539,tensor([[16.1809]])
57540,tensor([[16.2084]])
57541,tensor([[16.2174]])
57542,tensor([[16.2285]])
57543,tensor([[16.2392]])
57544,tensor([[16.2435]])
57545,tensor([[16.2462]])
57546,tensor([[16.2504]])
57547,tensor([[16.2640]])
57548,tensor([[16.2679]])
57549,tensor([[16.2681]])
57550,tensor([[16.2747]])
57551,tensor([[16.2791]])
57552,tensor([[16.2781]])
57553,tensor([[16.2730]])
57554,tensor([[16.2689]])
57555,tensor([[16.2691]])
57556,tensor([[16.2750]])
57557,tensor([[16.2789]])
