,0
19823,tensor([[3.7970]])
19824,tensor([[3.7628]])
19825,tensor([[3.7331]])
19826,tensor([[3.6483]])
19827,tensor([[3.6259]])
19828,tensor([[3.6326]])
19829,tensor([[3.6521]])
19830,tensor([[3.6832]])
19831,tensor([[3.7099]])
19832,tensor([[3.7283]])
19833,tensor([[3.7379]])
19834,tensor([[3.7224]])
19835,tensor([[3.7256]])
19836,tensor([[3.7287]])
19837,tensor([[3.7502]])
19838,tensor([[3.7857]])
19839,tensor([[3.7896]])
19840,tensor([[3.7987]])
19841,tensor([[3.7941]])
19842,tensor([[3.8029]])
19843,tensor([[3.8082]])
19844,tensor([[3.8118]])
19845,tensor([[3.8150]])
19846,tensor([[3.8197]])
19847,tensor([[3.8499]])
19848,tensor([[3.8895]])
19849,tensor([[3.9461]])
19850,tensor([[3.9956]])
19851,tensor([[4.0646]])
19852,tensor([[4.1528]])
19853,tensor([[4.2301]])
19854,tensor([[4.2804]])
19855,tensor([[4.3309]])
19856,tensor([[4.3771]])
19857,tensor([[4.4159]])
19858,tensor([[4.4403]])
19859,tensor([[4.4859]])
19860,tensor([[4.5338]])
19861,tensor([[4.5647]])
19862,tensor([[4.5889]])
19863,tensor([[4.6156]])
19864,tensor([[4.6133]])
19865,tensor([[4.5936]])
19866,tensor([[4.5158]])
19867,tensor([[4.5023]])
19868,tensor([[4.5051]])
19869,tensor([[4.4970]])
19870,tensor([[4.4886]])
19871,tensor([[4.4812]])
19872,tensor([[4.4596]])
19873,tensor([[4.4506]])
19874,tensor([[4.4399]])
19875,tensor([[4.4436]])
19876,tensor([[4.4600]])
19877,tensor([[4.4640]])
19878,tensor([[4.4565]])
19879,tensor([[4.4378]])
19880,tensor([[4.3845]])
19881,tensor([[4.3505]])
19882,tensor([[4.3254]])
19883,tensor([[4.2810]])
19884,tensor([[4.2479]])
19885,tensor([[4.2114]])
19886,tensor([[4.1710]])
19887,tensor([[4.1263]])
19888,tensor([[4.0737]])
19889,tensor([[4.0081]])
19890,tensor([[4.0154]])
19891,tensor([[3.9757]])
19892,tensor([[3.9702]])
19893,tensor([[3.9463]])
19894,tensor([[3.8896]])
19895,tensor([[3.8554]])
19896,tensor([[3.8380]])
19897,tensor([[3.7945]])
19898,tensor([[3.7646]])
19899,tensor([[3.7522]])
19900,tensor([[3.7375]])
19901,tensor([[3.7213]])
19902,tensor([[3.7004]])
19903,tensor([[3.6934]])
19904,tensor([[3.6661]])
19905,tensor([[3.6268]])
19906,tensor([[3.5931]])
19907,tensor([[3.5661]])
19908,tensor([[3.5273]])
19909,tensor([[3.5017]])
19910,tensor([[3.4959]])
19911,tensor([[3.4979]])
19912,tensor([[3.5211]])
19913,tensor([[3.5405]])
19914,tensor([[3.5467]])
19915,tensor([[3.5280]])
19916,tensor([[3.5374]])
19917,tensor([[3.5430]])
19918,tensor([[3.5675]])
19919,tensor([[3.6066]])
19920,tensor([[3.6316]])
19921,tensor([[3.6694]])
19922,tensor([[3.7004]])
19923,tensor([[3.7943]])
19924,tensor([[3.8522]])
19925,tensor([[3.8947]])
19926,tensor([[3.9282]])
19927,tensor([[3.9325]])
19928,tensor([[3.9398]])
19929,tensor([[3.9975]])
19930,tensor([[4.0054]])
19931,tensor([[4.0214]])
19932,tensor([[4.0505]])
19933,tensor([[4.0697]])
19934,tensor([[4.0790]])
19935,tensor([[4.1125]])
19936,tensor([[4.1304]])
19937,tensor([[4.1520]])
19938,tensor([[4.1649]])
19939,tensor([[4.1772]])
19940,tensor([[4.2055]])
19941,tensor([[4.2191]])
19942,tensor([[4.2452]])
19943,tensor([[4.2579]])
19944,tensor([[4.2659]])
19945,tensor([[4.2803]])
19946,tensor([[4.2757]])
19947,tensor([[4.2845]])
19948,tensor([[4.3250]])
19949,tensor([[4.3874]])
19950,tensor([[4.4524]])
19951,tensor([[4.5193]])
19952,tensor([[4.6023]])
19953,tensor([[4.6837]])
19954,tensor([[4.7642]])
19955,tensor([[4.8146]])
19956,tensor([[4.8717]])
19957,tensor([[4.9037]])
19958,tensor([[5.0028]])
19959,tensor([[5.0554]])
19960,tensor([[5.0948]])
19961,tensor([[5.0983]])
19962,tensor([[5.0882]])
19963,tensor([[5.0849]])
19964,tensor([[5.0713]])
19965,tensor([[5.0428]])
19966,tensor([[5.0265]])
19967,tensor([[5.0148]])
19968,tensor([[4.9722]])
19969,tensor([[4.9476]])
19970,tensor([[4.9126]])
19971,tensor([[4.8353]])
19972,tensor([[4.7869]])
19973,tensor([[4.7480]])
19974,tensor([[4.6961]])
19975,tensor([[4.6308]])
19976,tensor([[4.5143]])
19977,tensor([[4.4783]])
19978,tensor([[4.4465]])
19979,tensor([[4.4116]])
19980,tensor([[4.3967]])
19981,tensor([[4.3738]])
19982,tensor([[4.3398]])
19983,tensor([[4.3075]])
19984,tensor([[4.2803]])
19985,tensor([[4.2328]])
19986,tensor([[4.2205]])
19987,tensor([[4.2153]])
19988,tensor([[4.2036]])
19989,tensor([[4.1903]])
19990,tensor([[4.1809]])
19991,tensor([[4.1845]])
19992,tensor([[4.1708]])
19993,tensor([[4.1611]])
19994,tensor([[4.1514]])
19995,tensor([[4.1623]])
19996,tensor([[4.2048]])
19997,tensor([[4.2540]])
19998,tensor([[4.3149]])
19999,tensor([[4.3822]])
20000,tensor([[4.4522]])
20001,tensor([[4.5302]])
20002,tensor([[4.6475]])
20003,tensor([[4.6728]])
20004,tensor([[4.6977]])
20005,tensor([[4.7191]])
20006,tensor([[4.7385]])
20007,tensor([[4.7297]])
20008,tensor([[4.7769]])
20009,tensor([[4.8327]])
20010,tensor([[4.8749]])
20011,tensor([[4.9011]])
20012,tensor([[4.9031]])
20013,tensor([[4.8841]])
20014,tensor([[4.8607]])
20015,tensor([[4.7025]])
20016,tensor([[4.6792]])
20017,tensor([[4.6777]])
20018,tensor([[4.6588]])
20019,tensor([[4.6261]])
20020,tensor([[4.6094]])
20021,tensor([[4.6410]])
20022,tensor([[4.6575]])
20023,tensor([[4.6603]])
20024,tensor([[4.7248]])
20025,tensor([[4.7574]])
20026,tensor([[4.8131]])
20027,tensor([[4.8667]])
20028,tensor([[4.9409]])
20029,tensor([[5.0882]])
20030,tensor([[5.1287]])
20031,tensor([[5.1867]])
20032,tensor([[5.2281]])
20033,tensor([[5.2300]])
20034,tensor([[5.2605]])
20035,tensor([[5.3336]])
20036,tensor([[5.3958]])
20037,tensor([[5.4089]])
20038,tensor([[5.4326]])
20039,tensor([[5.4591]])
20040,tensor([[5.5368]])
20041,tensor([[5.5481]])
20042,tensor([[5.5745]])
20043,tensor([[5.5981]])
20044,tensor([[5.6259]])
20045,tensor([[5.6351]])
20046,tensor([[5.5957]])
20047,tensor([[5.5498]])
20048,tensor([[5.4598]])
20049,tensor([[5.4308]])
20050,tensor([[5.4039]])
20051,tensor([[5.3628]])
20052,tensor([[5.2993]])
20053,tensor([[5.2550]])
20054,tensor([[5.2223]])
20055,tensor([[5.1999]])
20056,tensor([[5.1911]])
20057,tensor([[5.1935]])
20058,tensor([[5.1967]])
20059,tensor([[5.1770]])
20060,tensor([[5.1693]])
20061,tensor([[5.1713]])
20062,tensor([[5.1594]])
20063,tensor([[5.1781]])
20064,tensor([[5.1922]])
20065,tensor([[5.1948]])
20066,tensor([[5.1871]])
20067,tensor([[5.1860]])
20068,tensor([[5.1912]])
20069,tensor([[5.2257]])
20070,tensor([[5.2310]])
20071,tensor([[5.2396]])
20072,tensor([[5.2378]])
20073,tensor([[5.2220]])
20074,tensor([[5.2216]])
20075,tensor([[5.2051]])
20076,tensor([[5.2050]])
20077,tensor([[5.2439]])
20078,tensor([[5.2857]])
20079,tensor([[5.2999]])
20080,tensor([[5.3057]])
20081,tensor([[5.2655]])
20082,tensor([[5.2539]])
20083,tensor([[5.2090]])
20084,tensor([[5.1798]])
20085,tensor([[5.1346]])
20086,tensor([[5.1008]])
20087,tensor([[5.0580]])
20088,tensor([[5.0049]])
20089,tensor([[4.9873]])
20090,tensor([[4.9644]])
20091,tensor([[4.9367]])
20092,tensor([[4.8918]])
20093,tensor([[4.8948]])
20094,tensor([[4.9043]])
20095,tensor([[4.9349]])
20096,tensor([[4.9424]])
20097,tensor([[4.9134]])
20098,tensor([[4.8858]])
20099,tensor([[4.8336]])
20100,tensor([[4.8179]])
20101,tensor([[4.8067]])
20102,tensor([[4.8066]])
20103,tensor([[4.7752]])
20104,tensor([[4.7573]])
20105,tensor([[4.7298]])
20106,tensor([[4.7215]])
20107,tensor([[4.7305]])
20108,tensor([[4.7377]])
20109,tensor([[4.7313]])
20110,tensor([[4.7441]])
20111,tensor([[4.7604]])
20112,tensor([[4.7952]])
20113,tensor([[4.7968]])
20114,tensor([[4.7964]])
20115,tensor([[4.7900]])
20116,tensor([[4.7650]])
20117,tensor([[4.7692]])
20118,tensor([[4.7773]])
20119,tensor([[4.7869]])
20120,tensor([[4.7973]])
20121,tensor([[4.8034]])
20122,tensor([[4.7577]])
20123,tensor([[4.7267]])
20124,tensor([[4.7156]])
20125,tensor([[4.6901]])
20126,tensor([[4.6535]])
20127,tensor([[4.6292]])
20128,tensor([[4.6140]])
20129,tensor([[4.6002]])
20130,tensor([[4.5849]])
20131,tensor([[4.5693]])
20132,tensor([[4.5440]])
20133,tensor([[4.5437]])
20134,tensor([[4.5502]])
20135,tensor([[4.5370]])
20136,tensor([[4.5216]])
20137,tensor([[4.4979]])
20138,tensor([[4.4801]])
20139,tensor([[4.4757]])
20140,tensor([[4.4577]])
20141,tensor([[4.4367]])
20142,tensor([[4.3912]])
20143,tensor([[4.3753]])
20144,tensor([[4.4490]])
20145,tensor([[4.4834]])
20146,tensor([[4.5232]])
20147,tensor([[4.5679]])
20148,tensor([[4.6093]])
20149,tensor([[4.6511]])
20150,tensor([[4.6967]])
20151,tensor([[4.7562]])
20152,tensor([[4.7975]])
20153,tensor([[4.8396]])
20154,tensor([[4.8886]])
20155,tensor([[4.9448]])
20156,tensor([[4.9683]])
20157,tensor([[4.9539]])
20158,tensor([[4.9377]])
20159,tensor([[4.9145]])
20160,tensor([[4.8703]])
20161,tensor([[4.7707]])
20162,tensor([[4.7358]])
20163,tensor([[4.6917]])
20164,tensor([[4.6497]])
20165,tensor([[4.6041]])
20166,tensor([[4.4965]])
20167,tensor([[4.4319]])
20168,tensor([[4.3512]])
20169,tensor([[4.2603]])
20170,tensor([[4.1691]])
20171,tensor([[4.1086]])
20172,tensor([[4.0475]])
20173,tensor([[4.0017]])
20174,tensor([[3.9677]])
20175,tensor([[3.9076]])
20176,tensor([[3.8675]])
20177,tensor([[3.8352]])
20178,tensor([[3.8053]])
20179,tensor([[3.7877]])
20180,tensor([[3.7691]])
20181,tensor([[3.7554]])
20182,tensor([[3.7353]])
20183,tensor([[3.7379]])
20184,tensor([[3.7398]])
20185,tensor([[3.7300]])
20186,tensor([[3.7484]])
20187,tensor([[3.7761]])
20188,tensor([[3.7897]])
20189,tensor([[3.7993]])
20190,tensor([[3.8005]])
20191,tensor([[3.8169]])
20192,tensor([[3.8542]])
20193,tensor([[3.8801]])
20194,tensor([[3.8964]])
20195,tensor([[3.9005]])
20196,tensor([[3.8959]])
20197,tensor([[3.9087]])
20198,tensor([[3.8989]])
20199,tensor([[3.8549]])
20200,tensor([[3.8480]])
20201,tensor([[3.8259]])
20202,tensor([[3.8304]])
20203,tensor([[3.8618]])
20204,tensor([[3.8738]])
20205,tensor([[3.8634]])
20206,tensor([[3.8487]])
20207,tensor([[3.8152]])
20208,tensor([[3.7886]])
20209,tensor([[3.7879]])
20210,tensor([[3.7746]])
20211,tensor([[3.7763]])
20212,tensor([[3.7956]])
20213,tensor([[3.8037]])
20214,tensor([[3.8288]])
20215,tensor([[3.8408]])
20216,tensor([[3.8508]])
20217,tensor([[3.9286]])
20218,tensor([[3.9481]])
20219,tensor([[3.9853]])
20220,tensor([[4.0856]])
20221,tensor([[4.2090]])
20222,tensor([[4.2743]])
20223,tensor([[4.3310]])
20224,tensor([[4.3852]])
20225,tensor([[4.5097]])
20226,tensor([[4.5538]])
20227,tensor([[4.6428]])
20228,tensor([[4.6957]])
20229,tensor([[4.7217]])
20230,tensor([[4.7574]])
20231,tensor([[4.7854]])
20232,tensor([[4.8027]])
20233,tensor([[4.7900]])
20234,tensor([[4.7802]])
20235,tensor([[4.7797]])
20236,tensor([[4.7713]])
20237,tensor([[4.7277]])
20238,tensor([[4.6489]])
20239,tensor([[4.6089]])
20240,tensor([[4.5714]])
20241,tensor([[4.5696]])
20242,tensor([[4.5681]])
20243,tensor([[4.5678]])
20244,tensor([[4.5331]])
20245,tensor([[4.4892]])
20246,tensor([[4.4083]])
20247,tensor([[4.3981]])
20248,tensor([[4.3936]])
20249,tensor([[4.3840]])
20250,tensor([[4.3746]])
20251,tensor([[4.3803]])
20252,tensor([[4.3867]])
20253,tensor([[4.3902]])
20254,tensor([[4.3910]])
20255,tensor([[4.4208]])
20256,tensor([[4.4589]])
20257,tensor([[4.4506]])
20258,tensor([[4.4501]])
20259,tensor([[4.4605]])
20260,tensor([[4.4565]])
20261,tensor([[4.4565]])
20262,tensor([[4.4634]])
20263,tensor([[4.4482]])
20264,tensor([[4.4029]])
20265,tensor([[4.3744]])
20266,tensor([[4.3351]])
20267,tensor([[4.3114]])
20268,tensor([[4.2724]])
20269,tensor([[4.2342]])
20270,tensor([[4.2039]])
20271,tensor([[4.1672]])
20272,tensor([[4.1338]])
20273,tensor([[4.0784]])
20274,tensor([[4.0798]])
20275,tensor([[4.0674]])
20276,tensor([[4.0603]])
20277,tensor([[4.0769]])
20278,tensor([[4.0810]])
20279,tensor([[4.0935]])
20280,tensor([[4.0949]])
20281,tensor([[4.0965]])
20282,tensor([[4.0880]])
20283,tensor([[4.0640]])
20284,tensor([[4.0920]])
20285,tensor([[4.1351]])
20286,tensor([[4.1944]])
20287,tensor([[4.2250]])
20288,tensor([[4.2382]])
20289,tensor([[4.2486]])
20290,tensor([[4.2529]])
20291,tensor([[4.2654]])
20292,tensor([[4.2784]])
20293,tensor([[4.2822]])
20294,tensor([[4.2960]])
20295,tensor([[4.3372]])
20296,tensor([[4.3582]])
20297,tensor([[4.3619]])
20298,tensor([[4.3588]])
20299,tensor([[4.3496]])
20300,tensor([[4.3401]])
20301,tensor([[4.3107]])
20302,tensor([[4.2898]])
20303,tensor([[4.2602]])
20304,tensor([[4.2318]])
20305,tensor([[4.2065]])
20306,tensor([[4.1621]])
20307,tensor([[4.1201]])
20308,tensor([[4.0877]])
20309,tensor([[4.0432]])
20310,tensor([[4.0111]])
20311,tensor([[4.0022]])
20312,tensor([[4.0147]])
20313,tensor([[4.0237]])
20314,tensor([[4.0411]])
20315,tensor([[4.0774]])
20316,tensor([[4.1177]])
20317,tensor([[4.2144]])
20318,tensor([[4.2693]])
20319,tensor([[4.3280]])
20320,tensor([[4.3966]])
20321,tensor([[4.4536]])
20322,tensor([[4.4488]])
20323,tensor([[4.4321]])
20324,tensor([[4.3777]])
20325,tensor([[4.3516]])
20326,tensor([[4.3288]])
20327,tensor([[4.3149]])
20328,tensor([[4.3043]])
20329,tensor([[4.2660]])
20330,tensor([[4.2238]])
20331,tensor([[4.1651]])
20332,tensor([[4.0835]])
20333,tensor([[4.0416]])
20334,tensor([[3.9501]])
20335,tensor([[3.9200]])
20336,tensor([[3.8972]])
20337,tensor([[3.8671]])
20338,tensor([[3.8469]])
20339,tensor([[3.8337]])
20340,tensor([[3.8190]])
20341,tensor([[3.7933]])
20342,tensor([[3.7600]])
20343,tensor([[3.7214]])
20344,tensor([[3.7077]])
20345,tensor([[3.6872]])
20346,tensor([[3.6908]])
20347,tensor([[3.6908]])
20348,tensor([[3.7119]])
20349,tensor([[3.7387]])
20350,tensor([[3.7964]])
20351,tensor([[3.8474]])
20352,tensor([[3.9070]])
20353,tensor([[3.9644]])
20354,tensor([[4.0171]])
20355,tensor([[4.0619]])
20356,tensor([[4.0963]])
20357,tensor([[4.1495]])
20358,tensor([[4.1856]])
20359,tensor([[4.2425]])
20360,tensor([[4.2796]])
20361,tensor([[4.2961]])
20362,tensor([[4.3302]])
20363,tensor([[4.3594]])
20364,tensor([[4.3597]])
20365,tensor([[4.3571]])
20366,tensor([[4.4054]])
20367,tensor([[4.4442]])
20368,tensor([[4.5153]])
20369,tensor([[4.5278]])
20370,tensor([[4.5476]])
20371,tensor([[4.5683]])
20372,tensor([[4.5803]])
20373,tensor([[4.6034]])
20374,tensor([[4.5822]])
20375,tensor([[4.5460]])
20376,tensor([[4.5398]])
20377,tensor([[4.5130]])
20378,tensor([[4.4583]])
20379,tensor([[4.4073]])
20380,tensor([[4.3417]])
20381,tensor([[4.2802]])
20382,tensor([[4.2263]])
20383,tensor([[4.1813]])
20384,tensor([[4.1009]])
20385,tensor([[4.0559]])
20386,tensor([[4.0333]])
20387,tensor([[4.0388]])
20388,tensor([[4.0535]])
20389,tensor([[4.0603]])
20390,tensor([[4.0582]])
20391,tensor([[4.1036]])
20392,tensor([[4.1166]])
20393,tensor([[4.1416]])
20394,tensor([[4.1786]])
20395,tensor([[4.2147]])
20396,tensor([[4.2599]])
20397,tensor([[4.2958]])
20398,tensor([[4.3258]])
20399,tensor([[4.3396]])
20400,tensor([[4.3468]])
20401,tensor([[4.3337]])
20402,tensor([[4.3200]])
20403,tensor([[4.3097]])
20404,tensor([[4.2714]])
20405,tensor([[4.2443]])
20406,tensor([[4.2571]])
20407,tensor([[4.2780]])
20408,tensor([[4.2825]])
20409,tensor([[4.2309]])
20410,tensor([[4.2010]])
20411,tensor([[4.1943]])
20412,tensor([[4.1789]])
20413,tensor([[4.1396]])
20414,tensor([[4.1022]])
20415,tensor([[4.0576]])
20416,tensor([[4.0030]])
20417,tensor([[3.9231]])
20418,tensor([[3.8924]])
20419,tensor([[3.8163]])
20420,tensor([[3.7866]])
20421,tensor([[3.7550]])
20422,tensor([[3.7249]])
20423,tensor([[3.6865]])
20424,tensor([[3.5825]])
20425,tensor([[3.5407]])
20426,tensor([[3.5288]])
20427,tensor([[3.5331]])
20428,tensor([[3.5345]])
20429,tensor([[3.5531]])
20430,tensor([[3.6023]])
20431,tensor([[3.5991]])
20432,tensor([[3.5774]])
20433,tensor([[3.5562]])
20434,tensor([[3.5374]])
20435,tensor([[3.5324]])
20436,tensor([[3.5443]])
20437,tensor([[3.5507]])
20438,tensor([[3.5441]])
20439,tensor([[3.5444]])
20440,tensor([[3.5545]])
20441,tensor([[3.5861]])
20442,tensor([[3.6083]])
20443,tensor([[3.6268]])
20444,tensor([[3.6424]])
20445,tensor([[3.6249]])
20446,tensor([[3.6042]])
20447,tensor([[3.5825]])
20448,tensor([[3.5294]])
20449,tensor([[3.4862]])
20450,tensor([[3.4345]])
20451,tensor([[3.4002]])
20452,tensor([[3.3678]])
20453,tensor([[3.3589]])
20454,tensor([[3.3496]])
20455,tensor([[3.3454]])
20456,tensor([[3.3350]])
20457,tensor([[3.3276]])
20458,tensor([[3.3442]])
20459,tensor([[3.3546]])
20460,tensor([[3.3684]])
20461,tensor([[3.3859]])
20462,tensor([[3.4092]])
20463,tensor([[3.4053]])
20464,tensor([[3.4494]])
20465,tensor([[3.4816]])
20466,tensor([[3.4948]])
20467,tensor([[3.5365]])
20468,tensor([[3.5449]])
20469,tensor([[3.5418]])
20470,tensor([[3.5539]])
20471,tensor([[3.5617]])
20472,tensor([[3.5780]])
20473,tensor([[3.5892]])
20474,tensor([[3.5861]])
20475,tensor([[3.5896]])
20476,tensor([[3.6025]])
20477,tensor([[3.6365]])
20478,tensor([[3.6493]])
20479,tensor([[3.6720]])
20480,tensor([[3.7142]])
20481,tensor([[3.7715]])
20482,tensor([[3.8150]])
20483,tensor([[3.9286]])
20484,tensor([[3.9834]])
20485,tensor([[4.0193]])
20486,tensor([[4.0673]])
20487,tensor([[4.1265]])
20488,tensor([[4.1863]])
20489,tensor([[4.2301]])
20490,tensor([[4.2619]])
20491,tensor([[4.3021]])
20492,tensor([[4.3397]])
20493,tensor([[4.3631]])
20494,tensor([[4.4048]])
20495,tensor([[4.4281]])
20496,tensor([[4.4621]])
20497,tensor([[4.4914]])
20498,tensor([[4.4687]])
20499,tensor([[4.4581]])
20500,tensor([[4.4041]])
20501,tensor([[4.3680]])
20502,tensor([[4.3382]])
20503,tensor([[4.2995]])
20504,tensor([[4.2411]])
20505,tensor([[4.1856]])
20506,tensor([[4.1418]])
20507,tensor([[4.1164]])
20508,tensor([[4.0891]])
20509,tensor([[4.0505]])
20510,tensor([[4.0353]])
20511,tensor([[3.9710]])
20512,tensor([[3.9304]])
20513,tensor([[3.8957]])
20514,tensor([[3.8684]])
20515,tensor([[3.8664]])
20516,tensor([[3.8545]])
20517,tensor([[3.8453]])
20518,tensor([[3.8358]])
20519,tensor([[3.8363]])
20520,tensor([[3.8284]])
20521,tensor([[3.8536]])
20522,tensor([[3.8517]])
20523,tensor([[3.8358]])
20524,tensor([[3.8335]])
20525,tensor([[3.7984]])
20526,tensor([[3.7875]])
20527,tensor([[3.8685]])
20528,tensor([[3.9018]])
20529,tensor([[3.9147]])
20530,tensor([[3.9326]])
20531,tensor([[3.9418]])
20532,tensor([[3.9526]])
20533,tensor([[3.9572]])
20534,tensor([[3.9571]])
20535,tensor([[3.9524]])
20536,tensor([[3.9116]])
20537,tensor([[3.8951]])
20538,tensor([[3.8903]])
20539,tensor([[3.8766]])
20540,tensor([[3.8566]])
20541,tensor([[3.8432]])
20542,tensor([[3.8239]])
20543,tensor([[3.8057]])
20544,tensor([[3.7993]])
20545,tensor([[3.8102]])
20546,tensor([[3.8107]])
20547,tensor([[3.8106]])
20548,tensor([[3.7996]])
20549,tensor([[3.7901]])
20550,tensor([[3.7825]])
20551,tensor([[3.7990]])
20552,tensor([[3.7988]])
20553,tensor([[3.7947]])
20554,tensor([[3.7721]])
20555,tensor([[3.7455]])
20556,tensor([[3.7182]])
20557,tensor([[3.6894]])
20558,tensor([[3.6324]])
20559,tensor([[3.5091]])
20560,tensor([[3.4572]])
20561,tensor([[3.4132]])
20562,tensor([[3.3722]])
20563,tensor([[3.3372]])
20564,tensor([[3.2748]])
20565,tensor([[3.2318]])
20566,tensor([[3.1833]])
20567,tensor([[3.1097]])
20568,tensor([[3.0886]])
20569,tensor([[3.0574]])
20570,tensor([[3.0537]])
20571,tensor([[3.0408]])
20572,tensor([[3.0390]])
20573,tensor([[3.1185]])
20574,tensor([[3.1850]])
20575,tensor([[3.2672]])
20576,tensor([[3.3655]])
20577,tensor([[3.4556]])
20578,tensor([[3.5592]])
20579,tensor([[3.6588]])
20580,tensor([[3.7698]])
20581,tensor([[3.8399]])
20582,tensor([[3.9160]])
20583,tensor([[3.9955]])
20584,tensor([[4.0798]])
20585,tensor([[4.2322]])
20586,tensor([[4.3053]])
20587,tensor([[4.3732]])
20588,tensor([[4.4202]])
20589,tensor([[4.4261]])
20590,tensor([[4.4751]])
20591,tensor([[4.4952]])
20592,tensor([[4.5218]])
20593,tensor([[4.5245]])
20594,tensor([[4.5171]])
20595,tensor([[4.4999]])
20596,tensor([[4.4944]])
20597,tensor([[4.5024]])
20598,tensor([[4.5137]])
20599,tensor([[4.5346]])
20600,tensor([[4.5173]])
20601,tensor([[4.5191]])
20602,tensor([[4.4667]])
20603,tensor([[4.4196]])
20604,tensor([[4.3759]])
20605,tensor([[4.3554]])
20606,tensor([[4.3277]])
20607,tensor([[4.2857]])
20608,tensor([[4.2279]])
20609,tensor([[4.2149]])
20610,tensor([[4.2045]])
20611,tensor([[4.1972]])
20612,tensor([[4.1820]])
20613,tensor([[4.1771]])
20614,tensor([[4.1881]])
20615,tensor([[4.1947]])
20616,tensor([[4.1873]])
20617,tensor([[4.2036]])
20618,tensor([[4.2065]])
20619,tensor([[4.2246]])
20620,tensor([[4.2043]])
20621,tensor([[4.1857]])
20622,tensor([[4.1619]])
20623,tensor([[4.1373]])
20624,tensor([[4.1110]])
20625,tensor([[4.0676]])
20626,tensor([[4.0550]])
20627,tensor([[4.0501]])
20628,tensor([[4.0468]])
20629,tensor([[4.0285]])
20630,tensor([[4.0037]])
20631,tensor([[3.9487]])
20632,tensor([[3.9089]])
20633,tensor([[3.8894]])
20634,tensor([[3.8862]])
20635,tensor([[3.8709]])
20636,tensor([[3.8750]])
20637,tensor([[3.8658]])
20638,tensor([[3.8643]])
20639,tensor([[3.8602]])
20640,tensor([[3.8959]])
20641,tensor([[3.9292]])
20642,tensor([[3.9777]])
20643,tensor([[4.0302]])
20644,tensor([[4.0827]])
20645,tensor([[4.1098]])
20646,tensor([[4.1233]])
20647,tensor([[4.1159]])
20648,tensor([[4.1043]])
20649,tensor([[4.1018]])
20650,tensor([[4.1109]])
20651,tensor([[4.1331]])
20652,tensor([[4.1510]])
20653,tensor([[4.1517]])
20654,tensor([[4.1606]])
20655,tensor([[4.1472]])
20656,tensor([[4.1627]])
20657,tensor([[4.1518]])
20658,tensor([[4.1447]])
20659,tensor([[4.1414]])
20660,tensor([[4.1534]])
20661,tensor([[4.1678]])
20662,tensor([[4.1873]])
20663,tensor([[4.2204]])
20664,tensor([[4.2470]])
20665,tensor([[4.2529]])
20666,tensor([[4.2508]])
20667,tensor([[4.2503]])
20668,tensor([[4.2318]])
20669,tensor([[4.2088]])
20670,tensor([[4.2074]])
20671,tensor([[4.2279]])
20672,tensor([[4.2247]])
20673,tensor([[4.2199]])
20674,tensor([[4.2454]])
20675,tensor([[4.2397]])
20676,tensor([[4.2339]])
20677,tensor([[4.2274]])
20678,tensor([[4.2241]])
20679,tensor([[4.1602]])
20680,tensor([[4.1347]])
20681,tensor([[4.1172]])
20682,tensor([[4.0787]])
20683,tensor([[4.0764]])
20684,tensor([[4.0644]])
20685,tensor([[4.0662]])
20686,tensor([[4.0487]])
20687,tensor([[4.0155]])
20688,tensor([[3.9782]])
20689,tensor([[3.9535]])
20690,tensor([[3.9268]])
20691,tensor([[3.8945]])
20692,tensor([[3.8724]])
20693,tensor([[3.8713]])
20694,tensor([[3.8789]])
20695,tensor([[3.9090]])
20696,tensor([[3.9215]])
20697,tensor([[3.9404]])
20698,tensor([[3.9761]])
20699,tensor([[4.0040]])
20700,tensor([[4.0145]])
20701,tensor([[4.0432]])
20702,tensor([[4.1006]])
20703,tensor([[4.1671]])
20704,tensor([[4.2054]])
20705,tensor([[4.2524]])
20706,tensor([[4.2940]])
20707,tensor([[4.3372]])
20708,tensor([[4.3745]])
20709,tensor([[4.4072]])
20710,tensor([[4.4420]])
20711,tensor([[4.4820]])
20712,tensor([[4.5353]])
20713,tensor([[4.5775]])
20714,tensor([[4.6272]])
20715,tensor([[4.6469]])
20716,tensor([[4.6580]])
20717,tensor([[4.7109]])
20718,tensor([[4.7026]])
20719,tensor([[4.7176]])
20720,tensor([[4.7174]])
20721,tensor([[4.7448]])
20722,tensor([[4.7908]])
20723,tensor([[4.8477]])
20724,tensor([[4.8170]])
20725,tensor([[4.8019]])
20726,tensor([[4.7692]])
20727,tensor([[4.7552]])
20728,tensor([[4.7674]])
20729,tensor([[4.7863]])
20730,tensor([[4.7853]])
20731,tensor([[4.7945]])
20732,tensor([[4.7859]])
20733,tensor([[4.7656]])
20734,tensor([[4.7344]])
20735,tensor([[4.7035]])
20736,tensor([[4.6707]])
20737,tensor([[4.6094]])
20738,tensor([[4.5851]])
20739,tensor([[4.5703]])
20740,tensor([[4.5540]])
20741,tensor([[4.5447]])
20742,tensor([[4.5187]])
20743,tensor([[4.5021]])
20744,tensor([[4.4648]])
20745,tensor([[4.4435]])
20746,tensor([[4.4227]])
20747,tensor([[4.4115]])
20748,tensor([[4.3851]])
20749,tensor([[4.3260]])
20750,tensor([[4.3062]])
20751,tensor([[4.2969]])
20752,tensor([[4.3045]])
20753,tensor([[4.3052]])
20754,tensor([[4.3022]])
20755,tensor([[4.3031]])
